adm_region,adm_provincia,adm_comuna,adm_local,EDUARDO ANTONIO ARTES BRICHETTI,EVELYN MATTHEI FORNET,FRANCO PARISI FERNANDEZ,HAROLD MAYNE-NICHOLLS SECUL,JEANNETTE JARA ROMAN,JOHANNES KAISER BARENTS-VON HOHENHAGEN,JOSE ANTONIO KAST RIST,MARCO ANTONIO ENRIQUEZ-OMINAMI GUMUCIO,validamente_emitidos,votos_nulos,votos_blancos,total_votacion
DEL MAULE,CAUQUENES,CAUQUENES,LICEO BICENTENARIO DE CAUQUENES,11,228,578,20,403,465,997,30,2732,80,29,2841
DEL MAULE,CAUQUENES,CAUQUENES,LICEO CLAUDINA URRUTIA DE LAVIN,5,318,321,14,448,485,942,22,2555,73,18,2646
DEL MAULE,CAUQUENES,CAUQUENES,LICEO INMACULADA CONCEPCION,12,300,412,20,557,524,1056,23,2904,87,41,3032
DEL MAULE,CAUQUENES,CHANCO,ESCUELA LOS HEROES,13,234,561,18,528,350,1742,38,3484,84,45,3613
DEL MAULE,CAUQUENES,CHANCO,ESCUELA PAHUIL,8,100,476,7,254,251,981,20,2097,48,46,2191
DEL MAULE,CAUQUENES,CHANCO,LICEO FEDERICO ALBERT FAUPP,12,160,425,10,488,289,994,16,2394,60,31,2485
DEL MAULE,CAUQUENES,PELLUHUE,ESCUELA BLANCA BUSTOS CASTILLO,8,167,301,7,349,266,1265,17,2380,45,16,2441
DEL MAULE,CAUQUENES,PELLUHUE,ESCUELA GLADYS CANALES PAREDES,5,152,269,8,292,220,558,15,1519,39,18,1576
DEL MAULE,CAUQUENES,PELLUHUE,LICEO PELLUHUE,11,263,724,20,677,575,1020,21,3311,101,37,3449
DEL MAULE,CURICO,CURICO,COLEGIO ALESSANDRI,31,582,835,83,1459,745,1249,68,5052,156,59,5267
DEL MAULE,CURICO,CURICO,COLEGIO DIEGO THOMPSON,44,800,1153,104,1665,824,1720,53,6363,147,44,6554
DEL MAULE,CURICO,CURICO,COLEGIO EL BOLDO,49,981,1087,101,1947,917,1917,69,7068,127,46,7241
DEL MAULE,CURICO,CURICO,COLEGIO LOS CONQUISTADORES,32,418,1718,50,1538,747,1303,88,5894,354,98,6346
DEL MAULE,CURICO,CURICO,COLEGIO MANUEL LARRAIN,14,785,318,58,579,611,1108,20,3493,52,22,3567
DEL MAULE,CURICO,CURICO,COLEGIO MULTICULTURAL RAYEN MAPU,4,102,218,6,135,140,380,13,998,31,12,1041
DEL MAULE,CURICO,CURICO,COLEGIO POLITECNICO SAN JOSE,16,320,307,29,633,366,531,18,2220,57,26,2303
DEL MAULE,CURICO,CURICO,COLEGIO POLIVALENTE JAPON,22,481,1623,65,1626,860,1454,110,6241,319,135,6695
DEL MAULE,CURICO,CURICO,ESCUELA DE ADMINISTRACION & COMERCIO TECNICO PROFESIONAL,9,199,1245,23,618,417,944,50,3505,128,34,3667
DEL MAULE,CURICO,CURICO,ESCUELA DIEGO PORTALES,6,59,348,8,211,180,520,14,1346,34,14,1394
DEL MAULE,CURICO,CURICO,ESCUELA ERNESTO CASTRO ARELLANO,26,782,774,95,1577,912,1364,70,5600,154,51,5805
DEL MAULE,CURICO,CURICO,ESCUELA GRECIA,19,392,312,42,901,426,689,40,2821,77,23,2921
DEL MAULE,CURICO,CURICO,ESCUELA HOLANDA,4,46,115,5,93,104,190,8,565,14,9,588
DEL MAULE,CURICO,CURICO,ESCUELA INTERNADO POTRERO GRANDE,7,67,311,5,209,139,371,12,1121,34,28,1183
DEL MAULE,CURICO,CURICO,ESCUELA ISLA DE MARCHANT,4,109,143,5,172,127,232,12,804,15,26,845
DEL MAULE,CURICO,CURICO,ESCUELA LA OBRA,4,115,464,12,223,213,510,12,1553,29,18,1600
