adm_region,adm_provincia,adm_comuna,adm_local,EDUARDO ANTONIO ARTES BRICHETTI,EVELYN MATTHEI FORNET,FRANCO PARISI FERNANDEZ,HAROLD MAYNE-NICHOLLS SECUL,JEANNETTE JARA ROMAN,JOHANNES KAISER BARENTS-VON HOHENHAGEN,JOSE ANTONIO KAST RIST,MARCO ANTONIO ENRIQUEZ-OMINAMI GUMUCIO,validamente_emitidos,votos_nulos,votos_blancos,total_votacion
DE LA ARAUCANIA,CAUTIN,GORBEA,COMPLEJO EDUCACIONAL JOSE VICTORINO LASTARRIA,7,103,294,12,203,371,647,17,1654,39,20,1713
DE LA ARAUCANIA,CAUTIN,GORBEA,ESCUELA BASICA CINCO,9,234,425,26,516,504,896,32,2642,66,25,2733
DE LA ARAUCANIA,CAUTIN,GORBEA,ESCUELA BASICA LICARAYEN,3,82,206,8,182,228,429,8,1146,19,13,1178
DE LA ARAUCANIA,CAUTIN,GORBEA,ESCUELA BASICA LOS PERALES,12,119,476,10,324,302,603,18,1864,61,29,1954
DE LA ARAUCANIA,CAUTIN,GORBEA,ESCUELA PRESBITERO JOSE AGUSTIN GOMEZ,13,232,471,31,406,522,962,22,2659,56,29,2744
DE LA ARAUCANIA,CAUTIN,GORBEA,LICEO BICENTENARIO ANDRES ANTONIO GORBEA,15,169,438,12,391,394,819,14,2252,54,25,2331
DE LA ARAUCANIA,CAUTIN,LAUTARO,ESCUELA BASICA AMELIA GODOY PEÑA,5,170,430,12,402,264,697,20,2000,59,24,2083
DE LA ARAUCANIA,CAUTIN,LAUTARO,ESCUELA BASICA NUMERO 1 LOS CACHORROS,16,298,515,33,417,393,1013,36,2721,91,29,2841
DE LA ARAUCANIA,CAUTIN,LAUTARO,ESCUELA BASICA NUMERO SEIS,18,273,581,25,536,465,981,15,2894,59,23,2976
DE LA ARAUCANIA,CAUTIN,LAUTARO,ESCUELA IRENE FREI,16,244,646,28,545,433,962,33,2907,85,20,3012
DE LA ARAUCANIA,CAUTIN,LAUTARO,ESCUELA PARTICULAR CORAZON DE JESUS,15,247,1181,17,572,491,1391,34,3948,116,51,4115
DE LA ARAUCANIA,CAUTIN,LAUTARO,ESCUELA PARTICULAR N° 16 AMANCAY,7,99,326,9,260,126,416,12,1255,34,16,1305
DE LA ARAUCANIA,CAUTIN,LAUTARO,ESCUELA PARTICULAR N° 31 SANTA TERESA,3,110,334,3,219,146,400,21,1236,41,22,1299
DE LA ARAUCANIA,CAUTIN,LAUTARO,ESCUELA PARTICULAR SAN FRANCISCO DE ASIS DE LAUTARO,12,207,280,23,340,295,670,23,1850,42,18,1910
DE LA ARAUCANIA,CAUTIN,LAUTARO,LICEO BICENTENARIO POLITECNICO EMA ESPINOZA CORREA,33,334,1366,34,855,569,1700,69,4960,164,65,5189
DE LA ARAUCANIA,CAUTIN,LAUTARO,LICEO JORGE TEILLIER SANDOVAL,18,368,703,41,732,574,1296,26,3758,106,49,3913
DE LA ARAUCANIA,CAUTIN,LAUTARO,LICEO LOS CASTAÑOS,18,263,673,36,593,590,1045,39,3257,113,37,3407
DE LA ARAUCANIA,CAUTIN,LONCOCHE,COLEGIO CAMPESTRE RAFAEL POMBO,4,76,133,3,134,120,234,19,723,13,9,745
DE LA ARAUCANIA,CAUTIN,LONCOCHE,COLEGIO SANTA CRUZ DE LONCOCHE,18,283,808,41,682,560,1011,40,3443,99,28,3570
DE LA ARAUCANIA,CAUTIN,LONCOCHE,COMPLEJO EDUCACIONAL JUAN XXIII,12,212,338,21,518,441,735,31,2308,48,23,2379
DE LA ARAUCANIA,CAUTIN,LONCOCHE,ESCUELA ALBORADA,20,247,1019,46,770,634,1166,42,3944,96,55,4095
DE LA ARAUCANIA,CAUTIN,LONCOCHE,ESCUELA ARAUCARIAS,10,177,471,12,519,409,687,40,2325,78,34,2437
DE LA ARAUCANIA,CAUTIN,LONCOCHE,ESCUELA DOMITILA PINNA PARRA,3,118,335,5,248,245,437,36,1427,33,34,1494
DE LA ARAUCANIA,CAUTIN,LONCOCHE,LICEO BICENTENARIO PADRE ALBERTO HURTADO CRUCHAGA,20,233,862,25,687,539,935,48,3349,111,50,3510
DE LA ARAUCANIA,CAUTIN,LONCOCHE,LICEO BICENTENARIO TECNICO PROFESIONAL ANDRES BELLO,9,165,418,22,366,298,451,18,1747,50,21,1818
DE LA ARAUCANIA,CAUTIN,MELIPEUCO,ESCUELA BASICA VOLCAN LLAIMA,19,193,678,20,554,517,1094,27,3102,94,57,3253
DE LA ARAUCANIA,CAUTIN,MELIPEUCO,LICEO LOS ANDES,13,204,537,15,516,340,909,16,2550,61,30,2641
DE LA ARAUCANIA,CAUTIN,NUEVA IMPERIAL,COLEGIO SAN FRANCISCO DE ASIS,13,169,433,21,386,284,672,20,1998,60,21,2079
DE LA ARAUCANIA,CAUTIN,NUEVA IMPERIAL,COLEGIO SAN MARCOS,13,150,550,21,410,224,637,47,2052,53,27,2132
DE LA ARAUCANIA,CAUTIN,NUEVA IMPERIAL,COMPLEJO EDUCACIONAL PRINCIPE DE GALES,24,204,504,21,529,295,736,35,2348,37,17,2402
DE LA ARAUCANIA,CAUTIN,NUEVA IMPERIAL,ESCUELA 116 ALMAGRO,27,365,891,26,796,491,1245,94,3935,89,64,4088
DE LA ARAUCANIA,CAUTIN,NUEVA IMPERIAL,ESCUELA ESPECIAL PUBLICA AVANCEMOS JUNTOS,28,255,533,29,607,382,976,38,2848,52,27,2927
DE LA ARAUCANIA,CAUTIN,NUEVA IMPERIAL,ESCUELA PARTICULAR N°308 TRANAMIL RULO,7,64,189,6,234,69,175,9,753,17,14,784
DE LA ARAUCANIA,CAUTIN,NUEVA IMPERIAL,ESCUELA PUBLICA ALEJANDRO GOROSTIAGA,21,253,512,24,549,361,910,30,2660,53,25,2738
DE LA ARAUCANIA,CAUTIN,NUEVA IMPERIAL,ESCUELA PUBLICA JUAN XXIII,17,148,710,19,385,297,872,25,2473,63,24,2560
DE LA ARAUCANIA,CAUTIN,NUEVA IMPERIAL,ESCUELA PUBLICA REPUBLICA,28,230,754,22,687,341,909,47,3018,88,38,3144
DE LA ARAUCANIA,CAUTIN,NUEVA IMPERIAL,LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ,38,396,954,46,1010,503,1314,51,4312,113,58,4483
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,COLEGIO CLARA BRINCEFIELD,8,185,316,20,364,298,512,13,1716,56,15,1787
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,COLEGIO HABIT-ART,12,183,649,26,471,360,794,31,2526,77,27,2630
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,COLEGIO ÑIELOL CHE KIMUN,20,163,938,27,480,284,806,47,2765,91,58,2914
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,COLEGIO NUESTRA SEÑORA DEL CARMEN,16,223,535,39,461,317,698,16,2305,58,19,2382
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,COMPLEJO EDUCACIONAL MAQUEHUE,6,68,148,8,149,52,213,12,656,22,18,696
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,COMPLEJO EDUCACIONAL PADRE LAS CASAS,11,228,473,30,466,352,671,29,2260,70,21,2351
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,ESCUELA BASICA SAN SEBASTIAN DE MAQUEHUE,30,424,903,61,1055,603,1258,37,4371,93,38,4502
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,ESCUELA COLPANAO,8,99,315,8,230,140,408,27,1235,21,26,1282
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,ESCUELA DARIO SALAS,13,140,367,8,290,190,462,23,1493,43,12,1548
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,ESCUELA FRANCISCO QUEREBAN,4,102,353,8,149,90,489,21,1216,28,27,1271
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,ESCUELA LAUREL HUACHO,2,43,96,7,83,43,139,3,416,10,12,438
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,ESCUELA METRENCO F-471,23,215,555,22,342,216,807,25,2205,69,59,2333
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,ESCUELA MONSEÑOR GUIDO DE RAMBERGA,5,139,275,6,258,235,412,9,1339,27,14,1380
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,ESCUELA ÑIRRIMAPU,19,226,727,32,468,316,938,48,2774,109,44,2927
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,ESCUELA PADRE BARTOLOME DE LAS CASAS,22,351,1172,44,895,572,1269,66,4391,125,53,4569
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,ESCUELA PARTICULAR LUIS ISRAEL,23,225,980,36,511,410,962,41,3188,70,19,3277
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,ESCUELA PARTICULAR N° 426 TRES CERROS,11,91,539,18,367,91,520,34,1671,55,46,1772
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,ESCUELA PARTICULAR SAN BERNARDO,13,238,626,18,351,358,856,28,2488,55,34,2577
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,ESCUELA PARTICULAR SAN RAFAEL ARCANGEL,41,427,1226,42,1002,713,1409,69,4929,136,22,5087
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,LICEO BICENTENARIO PADRE OSCAR MOSER,14,309,750,25,511,459,1021,32,3121,75,36,3232
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,LICEO TECNICO PROFESIONAL FORESTAL PEHUEN,26,299,723,24,530,383,1208,29,3222,65,79,3366
DE LA ARAUCANIA,CAUTIN,PADRE LAS CASAS,POLIDEPORTIVO,22,451,1188,59,986,705,1588,44,5043,113,29,5185
DE LA ARAUCANIA,CAUTIN,PERQUENCO,ESCUELA EDUARDO FREI MONTALVA,16,243,986,14,663,438,1211,32,3603,99,40,3742
DE LA ARAUCANIA,CAUTIN,PERQUENCO,LICEO ISABEL POBLETE VARGAS,11,164,580,15,484,322,822,26,2424,74,36,2534
DE LA ARAUCANIA,CAUTIN,PITRUFQUEN,ESCUELA LAS AMERICAS,20,343,796,38,827,706,1290,82,4102,127,59,4288
DE LA ARAUCANIA,CAUTIN,PITRUFQUEN,ESCUELA MUNICIPAL LOS GALPONES,7,83,170,8,118,118,221,10,735,19,12,766
DE LA ARAUCANIA,CAUTIN,PITRUFQUEN,ESCUELA NUEVO HORIZONTE,3,112,166,5,168,163,315,12,944,26,14,984
DE LA ARAUCANIA,CAUTIN,PITRUFQUEN,ESCUELA UNION LATINOAMERICANA,21,410,522,30,753,685,1105,21,3547,85,41,3673
DE LA ARAUCANIA,CAUTIN,PITRUFQUEN,LEONARDO DA VINCI SCHOOL,14,318,465,18,567,508,917,32,2839,97,43,2979
DE LA ARAUCANIA,CAUTIN,PITRUFQUEN,LICEO BICENTENARIO CIENCIAS Y HUMANIDADES,23,289,454,26,600,546,883,21,2842,57,26,2925
DE LA ARAUCANIA,CAUTIN,PITRUFQUEN,LICEO BICENTENARIO MONSEÑOR GUILLERMO HARTL,12,261,770,22,581,514,1050,28,3238,46,32,3316
DE LA ARAUCANIA,CAUTIN,PITRUFQUEN,LICEO MUNICIPAL LA FRONTERA,15,205,339,14,276,408,745,24,2026,39,42,2107
DE LA ARAUCANIA,CAUTIN,PUCON,COLEGIO LIAHONA,20,195,293,28,491,361,465,16,1869,44,22,1935
